movie_id,budget,revenue,runtime,popularity,vote_average,vote_count,profit,ROI
8367,48000000.0,390493908.0,143.0,28.803729,6.6,909,342493908.0,7.13528975
8373,150000000.0,836297228.0,150.0,21.939663,6.0,3138,686297228.0,4.575314853333333
8374,6000000.0,30471.0,108.0,34.917447,7.2,837,-5969529.0,-0.9949215
8386,12000000.0,31155435.0,93.0,11.510281,6.3,218,19155435.0,1.59628625
8390,,55447968.0,112.0,29.173266,6.7,620,,
8408,3500000.0,34000000.0,96.0,18.025206,6.9,270,30500000.0,8.714285714285714
8409,36000000.0,44350926.0,109.0,19.854932,5.8,258,8350926.0,0.23197016666666667
8413,60000000.0,26673242.0,96.0,29.787135,6.5,742,-33326758.0,-0.5554459666666667
8416,750000.0,,107.0,8.429295,7.6,127,,
8427,70000000.0,33561137.0,97.0,13.267631,5.2,269,-36438863.0,-0.5205551857142857
8435,,,94.0,3.500741,6.2,43,,
8452,82000000.0,96085477.0,123.0,18.447479,5.7,595,14085477.0,0.17177410975609755
8456,20000000.0,41627431.0,115.0,26.21425,6.4,497,21627431.0,1.08137155
8457,40000000.0,,102.0,15.055732,5.5,275,,
8461,15000000.0,7938872.0,112.0,15.175289,6.3,545,-7061128.0,-0.4707418666666667
8467,16000000.0,247275374.0,107.0,35.777067,6.5,1859,231275374.0,14.454710875
8469,2700000.0,141000000.0,109.0,17.332585,7.0,418,138300000.0,51.22222222222222
8470,36000000.0,102244770.0,116.0,27.465433,7.0,594,66244770.0,1.8401325
8487,170000000.0,222104681.0,106.0,40.748915,5.1,1020,52104681.0,0.30649812352941175
8488,70000000.0,368100420.0,118.0,34.576913,6.4,1665,298100420.0,4.258577428571429
8489,107000000.0,87713825.0,157.0,18.866672,6.7,447,-19286175.0,-0.1802446261682243
8536,54000000.0,190458706.0,127.0,30.515175,6.5,629,136458706.0,2.527013074074074
8545,,,97.0,4.647547,6.6,61,,
8584,55000000.0,56932305.0,110.0,25.400935,6.2,735,1932305.0,0.03513281818181818
8587,45000000.0,788241776.0,89.0,90.457886,8.0,5376,743241776.0,16.516483911111113
8592,47000000.0,103738726.0,103.0,7.859226,5.9,251,56738726.0,1.2072069361702127
8617,,14796236.0,88.0,9.642041,4.8,167,,
8618,4000000.0,13401952.0,109.0,3.771652,6.6,66,9401952.0,2.350488
8619,150000000.0,212011111.0,138.0,36.973031,6.9,790,62011111.0,0.41340740666666664
8643,19000000.0,144216468.0,122.0,32.602868,6.3,659,125216468.0,6.590340421052631
8645,60000000.0,163403799.0,91.0,20.501582,4.9,950,103403799.0,1.72339665
8649,32000000.0,,121.0,15.560918,6.6,225,,
8656,75000000.0,140464664.0,120.0,34.070054,5.9,855,65464664.0,0.8728621866666667
8665,100000000.0,35168966.0,138.0,15.625949,6.1,264,-64831034.0,-0.64831034
8669,12000000.0,,97.0,9.779444,6.5,225,,
8675,1000000.0,,94.0,5.06516,6.2,115,,
8676,70000000.0,111231041.0,112.0,21.789615,5.4,444,41231041.0,0.5890148714285715
8681,25000000.0,226830568.0,93.0,80.879032,7.2,4369,201830568.0,8.07322272
8688,73000000.0,103891409.0,98.0,20.790703,5.8,327,30891409.0,0.42316998630136987
8698,78000000.0,179265204.0,110.0,47.436675,5.7,1155,101265204.0,1.298271846153846
8699,26000000.0,90574188.0,94.0,29.342744,6.7,1493,64574188.0,2.4836226153846153
8741,52000000.0,98126565.0,170.0,40.072583,7.2,771,46126565.0,0.8870493269230769
8744,6000000.0,,97.0,2.388683,5.6,45,,
8780,30000000.0,63833449.0,99.0,11.409124,5.8,205,33833449.0,1.1277816333333333
8810,2000000.0,24600832.0,95.0,37.117362,7.3,957,22600832.0,11.300416
8814,60000000.0,55987321.0,105.0,29.261348,5.0,609,-4012679.0,-0.06687798333333334
8818,55000000.0,141047179.0,134.0,7.027139,5.9,120,86047179.0,1.5644941636363636
8831,27000000.0,101646581.0,99.0,13.308127,5.5,282,74646581.0,2.764688185185185
8834,75000000.0,136982834.0,135.0,22.179658,6.5,431,61982834.0,0.8264377866666667
8835,18000000.0,141774679.0,96.0,25.43954,6.1,882,123774679.0,6.8763710555555555
8836,30000000.0,68369434.0,104.0,25.454549,5.5,523,38369434.0,1.2789811333333334
8838,60000000.0,,111.0,18.877795,6.0,368,,
8839,50000000.0,287928194.0,100.0,19.830132,6.0,1019,237928194.0,4.75856388
8840,57000000.0,115267375.0,103.0,31.791979,6.4,535,58267375.0,1.022234649122807
8841,,28814580.0,128.0,13.437038,6.8,174,,
8842,39000000.0,6614280.0,106.0,2.817364,4.5,32,-32385720.0,-0.8304030769230769
8843,33000000.0,104155843.0,107.0,25.413955,6.0,436,71155843.0,2.1562376666666667
8847,,,117.0,0.888986,6.6,14,,
8848,20000000.0,64822796.0,112.0,30.387754,6.6,697,44822796.0,2.2411398
8849,60000000.0,13395939.0,103.0,15.219263,5.6,248,-46604061.0,-0.77673435
8850,25000000.0,48063435.0,108.0,8.178203,5.4,138,23063435.0,0.9225374
8854,16000000.0,1686429.0,97.0,2.848727,4.3,48,-14313571.0,-0.8945981875
8859,13000000.0,73180723.0,83.0,25.316146,5.2,509,60180723.0,4.629286384615384
8869,,,99.0,17.834976,5.4,295,,
8870,80000000.0,33463969.0,106.0,13.800656,5.4,267,-46536031.0,-0.5817003875
8871,123000000.0,345141403.0,104.0,45.419668,6.2,1386,222141403.0,1.8060276666666666
8872,20000000.0,121697323.0,94.0,21.815122,6.5,728,101697323.0,5.08486615
8874,38000000.0,299288605.0,105.0,15.401855,6.3,584,261288605.0,6.876015921052631
8875,2600000.0,,97.0,3.687574,5.2,38,,
8879,,41410568.0,115.0,14.574995,7.0,251,,
8883,6500000.0,,130.0,7.028946,6.8,68,,
8885,2000000.0,11125849.0,90.0,14.08251,7.8,291,9125849.0,4.5629245
8909,75000000.0,258270008.0,110.0,73.82289,6.4,2528,183270008.0,2.4436001066666666
8913,11500000.0,57469467.0,103.0,20.747994,6.4,407,45969467.0,3.997344956521739
8914,60000000.0,73648228.0,105.0,22.991269,5.6,604,13648228.0,0.22747046666666668
8916,60000000.0,171757863.0,83.0,41.515702,6.0,1272,111757863.0,1.86263105
8920,50000000.0,200804534.0,80.0,17.667826,5.2,820,150804534.0,3.01609068
8922,10000000.0,59217789.0,90.0,23.316208,6.1,720,49217789.0,4.9217789
8942,200000.0,,80.0,0.713906,6.4,64,,
8944,25000000.0,6673422.0,104.0,8.31653,5.2,127,-18326578.0,-0.73306312
8952,13000000.0,10652035.0,98.0,19.664699,6.4,503,-2347965.0,-0.1806126923076923
8953,20000000.0,,126.0,9.129808,6.4,102,,
8960,150000000.0,624029371.0,92.0,56.758411,6.2,2961,474029371.0,3.1601958066666667
8961,130000000.0,273339556.0,147.0,38.068736,6.3,1564,143339556.0,1.1026119692307692
8963,53000000.0,157387195.0,116.0,20.334629,7.0,498,104387195.0,1.9695697169811321
8966,37000000.0,392616625.0,122.0,127.084938,5.8,3561,355616625.0,9.611260135135135
8967,32000000.0,54674226.0,139.0,43.862456,6.5,987,22674226.0,0.7085695625
8968,20000000.0,67192859.0,89.0,11.62423,4.6,191,47192859.0,2.35964295
8970,75000000.0,29000000.0,90.0,4.842626,5.0,45,-46000000.0,-0.6133333333333333
8975,20000000.0,22165608.0,92.0,7.679336,5.0,163,2165608.0,0.1082804
8976,30000000.0,42886719.0,107.0,19.212552,6.5,318,12886719.0,0.4295573
8978,30000000.0,35294470.0,109.0,18.706504,6.0,311,5294470.0,0.17648233333333332
8981,,,105.0,3.11319,7.0,46,,
8982,6000000.0,27165581.0,108.0,11.81832,6.8,167,21165581.0,3.5275968333333334
8984,55000000.0,214015089.0,123.0,15.064058,5.9,210,159015089.0,2.891183436363636
8987,45000000.0,,111.0,12.362876,6.1,210,,
8988,25000000.0,11207130.0,113.0,4.002579,6.1,82,-13792870.0,-0.5517148
8998,6500000.0,13368437.0,88.0,11.885221,5.1,128,6868437.0,1.0566826153846154
8999,22000000.0,57479076.0,108.0,17.7091,6.1,319,35479076.0,1.6126852727272727
9003,1000000.0,14564027.0,94.0,22.583834,6.9,449,13564027.0,13.564027
9007,58000000.0,102854431.0,95.0,13.43573,6.5,579,44854431.0,0.7733522586206897
9008,90000000.0,60289912.0,157.0,26.153669,7.3,481,-29710088.0,-0.3301120888888889
9009,30000000.0,25473093.0,105.0,14.376463,5.3,274,-4526907.0,-0.1508969
9012,5000000.0,64282312.0,87.0,14.752587,6.1,345,59282312.0,11.8564624
9013,30000000.0,38413606.0,126.0,12.821329,7.2,238,8413606.0,0.28045353333333334
9016,140000000.0,109578115.0,95.0,38.924136,7.2,948,-30421885.0,-0.21729917857142858
9021,65000000.0,172855065.0,104.0,14.646884,5.5,297,107855065.0,1.6593086923076923
9022,750000.0,,90.0,12.284939,5.7,209,,
9023,80000000.0,122563539.0,83.0,41.670544,7.4,831,42563539.0,0.5320442375
9026,,,97.0,7.250379,6.7,127,,
9027,,,91.0,4.093288,5.1,75,,
9029,35000000.0,170000000.0,99.0,38.100488,5.8,923,135000000.0,3.857142857142857
9030,12000000.0,56309766.0,98.0,11.135734,5.5,281,44309766.0,3.6924805
9032,34200000.0,234801895.0,93.0,34.86859,6.1,875,200601895.0,5.865552485380117
9034,10000000.0,,98.0,6.015354,5.5,62,,
9035,15500000.0,,95.0,17.327279,6.3,317,,
9036,40000000.0,120455994.0,120.0,24.287306,6.7,542,80455994.0,2.01139985
9042,30000000.0,15007991.0,97.0,10.756266,5.1,202,-14992009.0,-0.4997336333333333
9043,,,103.0,14.190837,6.2,249,,
9045,,,132.0,5.930533,7.1,75,,
9053,21000000.0,480314.0,87.0,12.790408,5.0,205,-20519686.0,-0.9771279047619048
9059,,,92.0,7.710797,6.7,94,,
9067,25000000.0,4064495.0,98.0,8.186936,5.5,138,-20935505.0,-0.8374202
9072,64000000.0,101595121.0,98.0,12.421504,5.3,261,37595121.0,0.587423765625
9074,,12382362.0,83.0,6.925645,5.4,133,,
9075,21000000.0,26193068.0,145.0,13.906611,7.2,277,5193068.0,0.2472889523809524
9087,62000000.0,107879496.0,106.0,11.056763,6.5,195,45879496.0,0.7399918709677419
9089,,17519169.0,103.0,4.031585,6.3,39,,
9092,26000000.0,,100.0,4.810621,6.0,62,,
9093,35000000.0,29882645.0,132.0,10.10364,6.5,159,-5117355.0,-0.14621014285714284
9095,47000000.0,12379402.0,104.0,6.067212,5.7,74,-34620598.0,-0.7366084680851064
9096,40000000.0,,106.0,7.021871,5.8,114,,
9099,,,90.0,5.417787,5.5,94,,
9100,15000000.0,24769466.0,101.0,19.517239,6.3,380,9769466.0,0.6512977333333333
9104,15000000.0,,98.0,6.329672,6.5,93,,
9208,50000000.0,150270147.0,108.0,22.769108,5.7,453,100270147.0,2.00540294
9257,80000000.0,116643346.0,117.0,34.052253,5.8,770,36643346.0,0.458041825
9260,1200000.0,,86.0,3.582733,6.2,50,,
9266,25000000.0,51842679.0,104.0,11.42943,5.6,159,26842679.0,1.07370716
9268,100000000.0,242295562.0,115.0,24.507987,5.6,543,142295562.0,1.42295562
9271,30000000.0,24048000.0,106.0,5.301589,5.4,163,-5952000.0,-0.1984
9273,30000000.0,212385533.0,90.0,34.391792,6.1,1099,182385533.0,6.079517766666667
9275,55000000.0,,109.0,11.329727,5.9,132,,
9276,15000000.0,40283321.0,104.0,21.535126,6.2,492,25283321.0,1.6855547333333334
9277,5500000.0,159616327.0,129.0,28.500913,7.9,622,154116327.0,28.021150363636362
9279,60000000.0,129832389.0,89.0,22.501041,5.5,575,69832389.0,1.16387315
9280,35000000.0,16838910.0,114.0,9.07278,6.2,142,-18161090.0,-0.5188882857142857
9281,12000000.0,68706993.0,113.0,19.195399,7.0,375,56706993.0,4.72558275
9282,6000000.0,,86.0,15.048067,6.8,206,,
9285,16000000.0,119754278.0,93.0,14.759948,5.9,542,103754278.0,6.484642375
9286,25000000.0,117719158.0,93.0,31.64341,5.8,974,92719158.0,3.70876632
9288,,,105.0,4.901936,4.8,36,,
9289,10000000.0,50100000.0,178.0,19.524972,7.2,234,40100000.0,4.01
9290,21150000.0,39438674.0,92.0,6.081772,4.7,146,18288674.0,0.864712718676123
9291,82000000.0,190320568.0,113.0,26.065735,6.2,785,108320568.0,1.3209825365853658
9292,65000000.0,17218080.0,100.0,16.803457,5.4,269,-47781920.0,-0.7351064615384615
9294,32000000.0,152036382.0,123.0,15.039407,6.2,323,120036382.0,3.7511369375
9297,75000000.0,140175006.0,91.0,36.368839,6.3,874,65175006.0,0.86900008
9302,60000000.0,,119.0,4.801849,5.9,50,,
9303,4500000.0,7011317.0,108.0,15.359952,6.9,198,2511317.0,0.5580704444444444
9304,45000000.0,,117.0,11.120344,5.5,154,,
9306,40000000.0,49627779.0,96.0,13.210898,4.6,147,9627779.0,0.240694475
9310,17000000.0,7314027.0,107.0,7.864011,4.9,95,-9685973.0,-0.5697631176470588
9311,35000000.0,,121.0,5.419181,6.6,60,,
9312,18000000.0,122195920.0,101.0,16.470895,5.4,442,104195920.0,5.788662222222222
9313,,,132.0,28.98027,6.3,1018,,
9315,55000000.0,223387299.0,98.0,32.05145,6.1,772,168387299.0,3.0615872545454543
9327,54000000.0,128769345.0,95.0,20.28119,5.4,702,74769345.0,1.3846175
9331,62000000.0,215887717.0,141.0,18.832471,6.4,386,153887717.0,2.482059951612903
9334,60000000.0,165333180.0,92.0,37.537093,5.3,779,105333180.0,1.755553
9335,32000000.0,85167639.0,87.0,47.5612,6.2,1061,53167639.0,1.66148871875
9336,4500000.0,146198896.0,96.0,15.002502,6.5,602,141698896.0,31.488643555555555
9339,82500000.0,237681299.0,107.0,41.176631,6.0,2104,155181299.0,1.8809854424242425
9341,60000000.0,74208267.0,136.0,29.211255,5.4,516,14208267.0,0.23680445
9342,95000000.0,250288523.0,136.0,31.086791,6.3,1183,155288523.0,1.6346160315789473
9344,1500000.0,7412216.0,91.0,13.291991,6.8,279,5912216.0,3.9414773333333333
9348,35000000.0,113374103.0,108.0,23.607071,5.5,453,78374103.0,2.2392600857142857
9350,70000000.0,255000211.0,112.0,26.19909,6.1,588,185000211.0,2.642860157142857
9352,25000000.0,20796847.0,93.0,25.848003,6.5,656,-4203153.0,-0.16812612
9353,32000000.0,80197993.0,92.0,14.642055,5.6,359,48197993.0,1.50618728125
9355,12305523.0,36230219.0,107.0,36.582038,5.9,748,23924696.0,1.9442242316722336
9357,12000000.0,52223306.0,96.0,20.624896,6.6,435,40223306.0,3.3519421666666664
9358,26000000.0,90426405.0,90.0,37.355826,5.9,1023,64426405.0,2.4779386538461536
9360,45000000.0,136885767.0,89.0,27.684779,4.7,610,91885767.0,2.041905933333333
9361,40000000.0,75505856.0,112.0,37.776566,7.1,732,35505856.0,0.8876464
9362,11000000.0,48572000.0,96.0,32.579697,6.6,864,37572000.0,3.415636363636364
9366,35000000.0,41954997.0,127.0,40.370442,7.4,1147,6954997.0,0.1987142
9367,220000.0,2040920.0,81.0,14.269792,6.6,238,1820920.0,8.276909090909092
9372,65000.0,28575078.0,100.0,10.400603,6.6,506,28510078.0,438.6165846153846
9374,55000000.0,149022650.0,104.0,29.498304,6.3,636,94022650.0,1.7095027272727272
9378,,,91.0,20.392858,5.4,440,,
9381,70000000.0,72108608.0,101.0,27.568194,5.4,676,2108608.0,0.03012297142857143
9383,95000000.0,190213455.0,112.0,28.200874,5.6,634,95213455.0,1.0022468947368421
9384,60000000.0,170268750.0,101.0,28.848842,5.6,644,110268750.0,1.8378125
9387,20000000.0,79114085.0,129.0,31.802807,6.6,650,59114085.0,2.95570425
9388,6500000.0,24793509.0,92.0,29.01153,7.1,664,18293509.0,2.814386
9389,18000000.0,1831348.0,105.0,9.244181,6.7,77,-16168652.0,-0.8982584444444445
9390,50000000.0,273552592.0,139.0,27.039636,6.7,913,223552592.0,4.47105184
9392,,,99.0,23.413188,6.8,1005,,
9396,,239606210.0,110.0,15.474831,5.5,303,,
9398,28000000.0,60780981.0,89.0,38.0958,6.1,1337,32780981.0,1.1707493214285714
9400,9000000.0,41590886.0,118.0,6.717994,6.9,66,32590886.0,3.6212095555555557
9408,85000000.0,149044513.0,85.0,23.230851,5.9,601,64044513.0,0.7534648588235294
9414,20000000.0,13801755.0,97.0,6.397042,6.5,125,-6198245.0,-0.30991225
9416,,,97.0,7.615653,5.9,87,,
9422,70000000.0,56702901.0,115.0,10.147321,6.1,109,-13297099.0,-0.18995855714285714
9424,15000000.0,17507368.0,84.0,9.378688,5.5,104,2507368.0,0.16715786666666665
9425,75000000.0,14567883.0,99.0,11.873856,6.1,221,-60432117.0,-0.80576156
9427,3500000.0,257850122.0,91.0,17.002623,6.8,363,254350122.0,72.67146342857143
9428,21000000.0,71441250.0,110.0,24.13081,7.4,1286,50441250.0,2.4019642857142856
9429,17000000.0,30331165.0,81.0,12.709227,5.9,198,13331165.0,0.7841861764705882
9430,6500000.0,28451622.0,98.0,11.142389,7.0,196,21951622.0,3.3771726153846156
9433,,43312294.0,117.0,20.632673,6.7,349,,
9434,,28084357.0,107.0,13.817269,6.9,275,,
9437,27000000.0,60527873.0,115.0,18.913,6.2,345,33527873.0,1.241773074074074
9440,65000000.0,,143.0,9.110247,6.1,94,,
9441,,,124.0,16.368283,6.9,277,,
9443,5500000.0,58972904.0,123.0,10.439971,6.8,207,53472904.0,9.722346181818182
9444,53000000.0,139804348.0,94.0,45.565918,7.4,1432,86804348.0,1.6378178867924529
9447,90000000.0,69131860.0,92.0,11.356079,5.2,305,-20868140.0,-0.23186822222222223
9448,13000000.0,27007143.0,91.0,6.425528,6.1,109,14007143.0,1.0774725384615385
9449,29000000.0,,86.0,10.364582,5.8,135,,
9451,,,99.0,13.476596,6.7,270,,
9452,30000000.0,29202884.0,108.0,4.52363,6.3,66,-797116.0,-0.026570533333333334
9454,26000000.0,65705772.0,121.0,21.988861,6.8,399,39705772.0,1.527145076923077
9455,25000000.0,15156200.0,110.0,4.068107,6.0,57,-9843800.0,-0.393752
9457,45000000.0,11203026.0,106.0,6.513856,6.0,154,-33796974.0,-0.7510438666666667
9459,600000.0,34505110.0,225.0,3.409764,7.1,66,33905110.0,56.508516666666665
9464,1500000.0,2375097.0,110.0,10.009994,7.1,166,875097.0,0.583398
9466,,,113.0,7.594593,6.0,111,,
9469,25000000.0,21567853.0,136.0,10.232599,6.7,134,-3432147.0,-0.13728588
9470,20000000.0,100914445.0,99.0,13.658985,7.2,831,80914445.0,4.04572225
9471,120000000.0,259175788.0,106.0,33.616115,5.2,914,139175788.0,1.1597982333333334
9472,20000000.0,167722310.0,92.0,41.156217,6.2,981,147722310.0,7.3861155
9473,21000000.0,,81.0,27.197799,7.1,893,,
9476,65000000.0,117487473.0,132.0,36.670399,6.6,907,52487473.0,0.8074995846153846
9481,73000000.0,151493655.0,118.0,33.884459,6.5,826,78493655.0,1.0752555479452055
9486,40000000.0,160583018.0,88.0,28.029015,6.0,852,120583018.0,3.01457545
9487,120000000.0,363258859.0,95.0,87.350802,6.8,2303,243258859.0,2.0271571583333334
9488,38000000.0,119723358.0,100.0,24.085144,5.3,521,81723358.0,2.1506146842105265
9489,65000000.0,250821495.0,119.0,28.540267,6.3,838,185821495.0,2.8587922307692306
9490,8000000.0,17460020.0,82.0,7.894489,6.4,177,9460020.0,1.1825025
9493,15000000.0,216614388.0,107.0,17.638286,5.7,559,201614388.0,13.4409592
9495,15000000.0,94000000.0,102.0,44.690107,7.3,953,79000000.0,5.266666666666667
9502,130000000.0,631744560.0,90.0,84.689648,6.9,3145,501744560.0,3.8595735384615386
9504,12500000.0,10725228.0,100.0,13.939054,7.5,323,-1774772.0,-0.14198176
9509,70000000.0,130293714.0,146.0,45.299089,7.3,1553,60293714.0,0.8613387714285714
9513,,141702264.0,78.0,16.930969,5.1,464,,
9515,10000000.0,17297244.0,96.0,5.647538,6.2,136,7297244.0,0.7297244
9516,3500000.0,27900000.0,97.0,3.418871,7.2,173,24400000.0,6.9714285714285715
9517,,480811.0,113.0,6.677093,6.7,125,,
9526,10000000.0,,105.0,5.025446,6.4,81,,
9531,39000000.0,75850624.0,125.0,22.164202,5.3,490,36850624.0,0.9448877948717949
9532,23000000.0,53302314.0,98.0,38.799596,6.4,1378,30302314.0,1.3174919130434783
9533,78000000.0,209196298.0,124.0,10.083905,6.7,1115,131196298.0,1.6820038205128205
9535,80000000.0,176885658.0,103.0,29.415229,6.4,503,96885658.0,1.211070725
9541,35000000.0,36098382.0,102.0,14.699342,5.8,325,1098382.0,0.03138234285714286
9543,150000000.0,335154643.0,116.0,62.169881,6.2,2317,185154643.0,1.2343642866666666
9544,40000000.0,18902015.0,101.0,6.756886,3.2,105,-21097985.0,-0.527449625
9548,49000000.0,20423389.0,104.0,2.808428,6.2,71,-28576611.0,-0.5831961428571428
9549,27000000.0,21500000.0,193.0,17.567332,7.3,235,-5500000.0,-0.2037037037037037
9550,,92863945.0,119.0,21.064082,7.1,439,,
9552,8000000.0,441306145.0,122.0,47.584643,7.5,2005,433306145.0,54.163268125
9555,,,94.0,2.128211,6.8,84,,
9557,20000000.0,8586376.0,94.0,7.034752,4.7,146,-11413624.0,-0.5706812
9562,80000000.0,19480739.0,116.0,11.22268,5.4,318,-60519261.0,-0.7564907625
9563,55000000.0,100230832.0,163.0,23.127561,6.8,422,45230832.0,0.8223787636363636
9566,55000000.0,18626419.0,116.0,4.366488,5.7,194,-36373581.0,-0.6613378363636364
9567,70000000.0,85632458.0,121.0,27.055085,6.4,573,15632458.0,0.22332082857142857
9570,20000000.0,35841901.0,98.0,8.265317,6.1,131,15841901.0,0.79209505
9571,6900000.0,7993039.0,102.0,26.181753,7.4,583,1093039.0,0.15841144927536233
9573,50000000.0,26199517.0,110.0,10.089065,6.1,206,-23800483.0,-0.47600966
9574,80000000.0,177977226.0,93.0,11.50396,5.3,695,97977226.0,1.224715325
9576,21000000.0,177200000.0,116.0,20.818567,6.9,421,156200000.0,7.438095238095238
9582,20000000.0,17432163.0,101.0,5.596835,5.3,83,-2567837.0,-0.12839185
9583,27000000.0,,116.0,5.576937,5.6,65,,
9587,18000000.0,,115.0,16.418639,7.0,215,,
9588,,,119.0,11.360997,6.5,119,,
9591,,34585416.0,108.0,14.885388,6.8,225,,
9593,85000000.0,137298489.0,130.0,32.044191,6.1,712,52298489.0,0.6152763411764706
9594,15000000.0,30102717.0,110.0,10.484642,5.3,215,15102717.0,1.0068478
9598,30000000.0,254134910.0,89.0,34.36645,6.0,733,224134910.0,7.4711636666666665
9600,30000000.0,173959438.0,98.0,24.389194,5.6,506,143959438.0,4.798647933333333
9603,12000000.0,,97.0,16.051328,6.9,803,,
9607,48000000.0,20915465.0,104.0,14.587367,4.0,232,-27084535.0,-0.5642611458333333
9610,18000000.0,100000000.0,103.0,18.379124,5.8,383,82000000.0,4.555555555555555
9613,,,98.0,6.948401,6.4,168,,
9614,12000000.0,41205099.0,92.0,26.598884,6.5,755,29205099.0,2.43375825
9615,85000000.0,158468292.0,104.0,8.282876,6.1,1705,73468292.0,0.8643328470588235
9616,35000000.0,11560806.0,102.0,3.746806,4.8,91,-23439194.0,-0.6696912571428572
9618,55000000.0,63408614.0,104.0,22.787667,6.1,458,8408614.0,0.1528838909090909
9619,116000000.0,178127760.0,108.0,16.90444,5.7,428,62127760.0,0.5355841379310344
9620,60000000.0,96269812.0,119.0,29.018826,5.9,581,36269812.0,0.6044968666666667
9621,57000000.0,52034889.0,123.0,22.894898,6.1,327,-4965111.0,-0.08710721052631579
9623,44000000.0,,118.0,3.937352,5.5,89,,
9624,50000000.0,49000000.0,102.0,9.114168,4.5,104,-1000000.0,-0.02
9625,45000000.0,,92.0,6.250282,4.7,100,,
9626,17900000.0,6948633.0,89.0,12.752463,5.0,206,-10951367.0,-0.6118082122905028
9631,50000000.0,44547681.0,140.0,28.725621,6.8,582,-5452319.0,-0.10904638
9637,84000000.0,275650703.0,88.0,31.435539,5.4,820,191650703.0,2.281555988095238
9641,60000000.0,129181830.0,94.0,18.831023,5.7,526,69181830.0,1.1530305
9644,,,84.0,12.963328,5.7,157,,
9645,35000000.0,68349884.0,91.0,27.724913,5.3,531,33349884.0,0.9528538285714285
9647,,60328000.0,101.0,21.620317,6.7,390,,
9654,60000000.0,176070171.0,110.0,62.766854,6.6,1919,116070171.0,1.93450285
9655,20000000.0,33889159.0,105.0,10.81439,6.4,671,13889159.0,0.69445795
9656,9000000.0,21510851.0,84.0,4.134327,4.8,119,12510851.0,1.3900945555555555
9659,400000.0,100000000.0,93.0,33.142185,6.6,1213,99600000.0,249.0
9662,8000000.0,1477676.0,80.0,13.944645,7.3,231,-6522324.0,-0.8152905
9664,60000000.0,17800000.0,140.0,13.155999,6.3,271,-42200000.0,-0.7033333333333334
9665,18000000.0,26828365.0,122.0,16.102271,7.4,383,8828365.0,0.4904647222222222
9667,29000000.0,21126225.0,103.0,24.240361,6.8,455,-7873775.0,-0.2715094827586207
9671,5000000.0,328203506.0,97.0,16.072466,6.3,503,323203506.0,64.6407012
9672,13000000.0,1151330.0,110.0,3.680896,6.4,60,-11848670.0,-0.9114361538461538
9675,16000000.0,109502303.0,126.0,23.425431,6.9,478,93502303.0,5.8438939375
9676,50000000.0,49111202.0,121.0,15.213484,5.7,287,-888798.0,-0.01777596
9678,85000000.0,,90.0,18.335992,5.2,438,,
9679,90000000.0,237202299.0,118.0,52.995628,6.1,1485,147202299.0,1.6355811
9682,38000000.0,29907685.0,90.0,9.662715,5.0,150,-8092315.0,-0.21295565789473683
9683,,,84.0,10.131123,5.1,163,,
9685,9000000.0,4777465.0,97.0,2.062087,6.5,95,-4222535.0,-0.46917055555555554
9686,15000000.0,,124.0,6.684096,6.2,64,,
9689,16000000.0,,112.0,8.711782,6.4,113,,
9691,50000000.0,30303072.0,132.0,23.073933,6.0,387,-19696928.0,-0.39393856
9693,76000000.0,69959751.0,109.0,35.387874,7.4,2071,-6040249.0,-0.0794769605263158
9697,75000000.0,42285169.0,110.0,20.219385,5.3,409,-32714831.0,-0.43619774666666666
9700,9600000.0,4386236.0,144.0,3.588529,6.0,24,-5213764.0,-0.5431004166666666
9701,35000000.0,25224242.0,126.0,12.779201,6.8,125,-9775758.0,-0.2793073714285714
9702,35000000.0,,180.0,9.122828,7.7,115,,
9703,67000000.0,25303038.0,102.0,12.282911,5.0,207,-41696962.0,-0.6223427164179105
9705,102000000.0,147080413.0,99.0,36.788745,6.1,932,45080413.0,0.4419648333333333
9707,1000000.0,,92.0,9.954848,6.7,191,,
9709,,,86.0,3.939753,6.0,59,,
9713,60000000.0,,114.0,9.265672,4.9,111,,
9715,,,114.0,7.922716,5.8,81,,
9716,20000000.0,,101.0,12.379781,6.5,147,,
9718,72500000.0,162966177.0,116.0,12.599836,6.2,491,90466177.0,1.2478093379310344
9725,1250000.0,21722776.0,87.0,16.517777,6.0,315,20472776.0,16.3782208
9726,35000000.0,42064105.0,118.0,16.782471,6.5,357,7064105.0,0.20183157142857142
9728,4000000.0,36690067.0,95.0,14.206525,5.7,254,32690067.0,8.17251675
9729,25000000.0,,107.0,4.051221,5.9,66,,
9730,2600000.0,32980880.0,91.0,14.013414,5.9,237,30380880.0,11.684953846153846
9731,2200000.0,21930418.0,92.0,12.639469,5.1,196,19730418.0,8.968371818181819
9737,19000000.0,141407024.0,118.0,33.872182,6.5,1699,122407024.0,6.442474947368421
9741,75000000.0,248118121.0,106.0,42.006908,6.9,1946,173118121.0,2.308241613333333
9746,28000000.0,5684789.0,134.0,7.039189,6.8,91,-22315211.0,-0.7969718214285715
9754,45000000.0,82800000.0,105.0,18.186026,5.6,267,37800000.0,0.84
9759,25000000.0,56422687.0,94.0,24.459948,6.1,537,31422687.0,1.25690748
9760,20000000.0,86865564.0,86.0,6.064638,3.2,326,66865564.0,3.3432782
